ChemicalID,ChemicalName,drug_index
C473384,lumiracoxib,4229
C010480,lupeol,4230
C403497,lupeol linoleate,4231
C008299,lupulon,4232
D000069056,Lurasidone Hydrochloride,4233
C000611387,lusutrombopag,4234
D014975,Lutein,4235
D047311,Luteolin,4236
C066408,luteolin-7-glucoside,4237
C025430,LY 117018,4238
C044660,LY 171883,4239
C504960,LY2066948,4240
C084175,LY 233536,4241
C088643,LY 235959,4242
C070935,LY 274614,4243
C094099,LY 293111,4244
C101714,LY 297802,4245
C102280,LY 306740,4246
C109453,LY 344864,4247
C115121,LY 353381,4248
C118218,LY 379268,4249
C032663,LY 53857,4250
C527551,LY686017,4251
C500223,lycium barbarum polysaccharide,4252
D000077276,Lycopene,4253
C015330,lycorine,4254
D008194,Lymecycline,4255
D008234,Lynestrenol,4256
D008236,Lypressin,4257
C530478,LYR 71,4258
C543889,"Lys49-phospholipase A2, Bothrops lternatus",4259
D008238,Lysergic Acid Diethylamide,4260
C089163,lysine clonixinate,4261
C068409,M 16209,4262
C068408,M 16287,4263
C034584,M-2 protocol,4264
C426066,M40401,4265
C533860,macitentan,4266
C070074,m-ACOD protocol,4267
C044922,MACOP-B protocol,4268
C085319,maculosin,4269
C048341,mafosfamide,4270
D008274,Magnesium,4271
D015636,Magnesium Chloride,4272
D017616,Magnesium Compounds,4273
D008277,Magnesium Oxide,4274
D008278,Magnesium Sulfate,4275
C420242,magnesium tanshinoate B,4276
C094148,magnolin,4277
C005498,magnolol,4278
C476033,Maharishi Amrit Kalash,4279
C060768,MAID protocol,4280
C083357,Maisto's Paste,4281
C071788,malabaricone B,4282
C071787,malabaricone C,4283
C005095,malachite green,4284
D008293,Malates,4285
D008294,Malathion,4286
D008298,Maleates,4287
C030298,malic acid,4288
D008315,Malondialdehyde,4289
C001678,Maloprim,4290
C524754,maltolyl p-coumarate,4291
C065861,malvidin,4292
C578354,mammea A-BB,4293
C054895,manassantin A,4294
C013099,mancozeb,4295
C005188,Mandrax,4296
D008345,Manganese,4297
C025340,manganese chloride,4298
C431023,manganese (III) meso-tetrakis(N-ethylpyridinium-2-yl)porphyrin,4299
C097284,manganese(III)-tetrakis(4-benzoic acid)porphyrin,4300
C520505,manganese tetrakis-(ethoxycarbonyl) porphyrin,4301
C520506,manganese tetrakis-(N-ethyl-2 pyridyl) porphyrin,4302
C520507,manganese tetrakis-(N-methyl-2 pyridyl) porphyrin,4303
C501277,Mangifera indica extract,4304
C013592,mangiferin,4305
C021053,mangostin,4306
C054218,manidipine,4307
D008351,Mannans,4308
D008353,Mannitol,4309
C008324,mannuronic acid,4310
C054474,manumycin,4311
C119422,mao-bushi-saishin-to,4312
D008376,Maprotiline,4313
D000077592,Maraviroc,4314
C080260,marbofloxacin,4315
D008383,Margarine,4316
C518176,maropitant,4317
C526575,masitinib,4318
C412811,maslinic acid,4319
D009637,Masoprocol,4320
C037500,mastoparan,4321
C068935,matairesinol,4322
D000093842,Matrines,4323
D061965,Matrix Metalloproteinase Inhibitors,4324
C063694,MAV protocol,4325
C051883,maxacalcitol,4326
C045153,Maxepa,4327
D008453,Maytansine,4328
D008454,Mazindol,4329
C571852,MB327,4330
C000628396,MB408,4331
C000628397,MB442,4332
C000628398,MB444,4333
C035353,M-BACOD protocol,4334
C063463,M-BNCOD protocol,4335
C052228,MCI 154,4336
C058079,McN 5652,4337
C121594,MCP protocol,4338
C000609591,MDCO-216,4339
C115236,"MDL 100,151",4340
C057383,MDL 201053,4341
C106784,MDL 27192,4342
C048349,MDL 72567,4343
C085838,MDL 75608A,4344
C490527,ME1036,4345
C000597890,ME-344,4346
C477463,ME3738,4347
D008463,Mebendazole,4348
D008464,Mecamylamine,4349
D008466,Mechlorethamine,4350
D008468,Meclizine,4351
D008469,Meclofenamic Acid,4352
D002504,Meclofenoxate,4353
C019476,mecobalamin,4354
C046870,MEC protocol 1,4355
C475940,MEC regimen,4356
D008472,Medazepam,4357
D008520,Medigoxin,4358
D008525,Medroxyprogesterone,4359
D017258,Medroxyprogesterone Acetate,4360
D008528,Mefenamic Acid,4361
D015767,Mefloquine,4362
C046846,mefloquine-sulfadoxine-pyrimethamine,4363
D019290,Megestrol Acetate,4364
D008536,Meglumine,4365
D000077485,Meglumine Antimoniate,4366
C109573,melagatran,4367
C076253,melarsomine,4368
D008549,Melarsoprol,4369
D008550,Melatonin,4370
D008552,Melengestrol Acetate,4371
D008555,Melitten,4372
C090438,(melle-4)cyclosporin,4373
D000077239,Meloxicam,4374
D008558,Melphalan,4375
D008559,Memantine,4376
D049990,Membrane Transport Modulators,4377
C107754,MEN 11420,4378
C030814,menatetrenone,4379
D017290,Menogaril,4380
C074754,Mentat,4381
D008610,Menthol,4382
C032896,meobentine,4383
D008614,Meperidine,4384
D008615,Mephenesin,4385
D008616,Mephentermine,4386
D008617,Mephenytoin,4387
D008618,Mephobarbital,4388
C050699,mepirodipine,4389
C006242,mepitiostane,4390
D008619,Mepivacaine,4391
C110661,MEP regimen,4392
D008620,Meprobamate,4393
D008621,Meptazinol,4394
C545385,Mequindox,4395
C006069,mequitazine,4396
C001700,meradine,4397
C508408,meranzin hydrate,4398
C045459,merbarone,4399
D015122,Mercaptopurine,4400
D008627,Mercuric Chloride,4401
D008628,Mercury,4402
D000077731,Meropenem,4403
C019470,mesaconitine,4404
D019804,Mesalamine,4405
D015080,Mesna,4406
D008653,Mesoridazine,4407
D008655,Mesterolone,4408
D008656,Mestranol,4409
C031649,mesulergine,4410
C527236,metacept-1,4411
D008665,Metalloporphyrins,4412
C012419,metanicotine,4413
D009921,Metaproterenol,4414
D008680,Metaraminol,4415
D008711,Metergoline,4416
D008687,Metformin,4417
D016210,Methacholine Chloride,4418
D008691,Methadone,4419
D008692,Methadyl Acetate,4420
D008694,Methamphetamine,4421
C088155,methanandamide,4422
D008696,Methandrostenolone,4423
C036871,methanesulfonamide,4424
C491147,methanobactin,4425
C011499,methanol extraction residue (MER) tubercle bacillus fraction,4426
D008701,Methapyrilene,4427
D008702,Methaqualone,4428
D008704,Methazolamide,4429
D008710,Methenolone,4430
D008712,Methicillin,4431
C005828,methidathion,4432
D008713,Methimazole,4433
D008715,Methionine,4434
D008719,Methiothepin,4435
C005111,methixene,4436
D008721,Methocarbamol,4437
C054938,methoctramine,4438
D008723,Methohexital,4439
D008727,Methotrexate,4440
C014085,methotrexate polyglutamate,4441
D008728,Methotrimeprazine,4442
D008729,Methoxamine,4443
D008730,Methoxsalen,4444
C013598,methoxyacetic acid,4445
C005214,methoxyamine,4446
C407102,"methoxycarbonylphenylcyclopentylacetyl-N,N'-dimethyltropinium methyl sulfate",4447
D008731,Methoxychlor,4448
D008733,Methoxyflurane,4449
C066998,methoxy-morpholinyl-doxorubicin,4450
C100286,methsuximide,4451
D008736,Methyclothiazide,4452
C533093,"methyl 2-(3-ethyl-7a,12a-(epoxyethanoxy)-9-fluoro-1,2,3,4,6,7,12,12b-octahydro-8-methoxyindolo(2,3-a)quinolizin-2-yl)-3-methoxyacrylate",4453
C587452,"methyl 2-(3-ethyl-9-fluoro-7a-hydroxy-8-methoxy-1,2,3,4,6,7,7a,12,12a,12b-decahydroindolo(2,3-a)quinolizin-2-yl)-3-methoxyacrylate",4454
C587228,methyl 3-hydroxyimino-11-oxoolean-12-en-28-oate,4455
C475457,methyl 5-aminolevulinate,4456
C027451,methylamine,4457
C553655,methyl antcinate A,4458
C543695,methyl antcinate K,4459
C104810,methyl arachidonylfluorophosphonate,4460
C080197,methylarsine oxide,4461
C006649,methylatropine,4462
D008748,Methylcholanthrene,4463
C501952,methyldihydrojasmonate,4464
D008750,Methyldopa,4465
D008751,Methylene Blue,4466
D008755,Methylergonovine,4467
C005222,methylethyl ketone,4468
C005223,methyleugenol,4469
C530806,methyl ferulate,4470
C052082,methyl gallate,4471
C054634,methyllycaconitine,4472
D008767,Methylmercury Compounds,4473
C032257,methylnaltrexone,4474
C019012,methyl palmitate,4475
C015358,methylparaben,4476
D008774,Methylphenidate,4477
C531425,methylpiperate,4478
D008775,Methylprednisolone,4479
C078007,methylprednisolone aceponate,4480
D000077555,Methylprednisolone Acetate,4481
D008776,Methylprednisolone Hemisuccinate,4482
C008493,methylselenic acid,4483
C550914,methylswertianin,4484
C043243,methyl tert-butyl ether,4485
D008777,Methyltestosterone,4486
D008779,Methylthiouracil,4487
C008514,methylxanthine,4488
D008784,Methysergide,4489
C076881,methysticin,4490
D008785,Metiamide,4491
C005179,metiapine,4492
D014290,Metipranolol,4493
D008787,Metoclopramide,4494
C032943,metocurine,4495
D008788,Metolazone,4496
C006308,metoprine,4497
D008790,Metoprolol,4498
D008795,Metronidazole,4499
C008522,metylperon,4500
D008797,Metyrapone,4501
C012258,mevastatin,4502
C002356,Mexaform,4503
D008801,Mexiletine,4504
D008802,Mezlocillin,4505
C099419,MF 268,4506
C557885,MF 592,4507
C089950,MF59 oil emulsion,4508
C526699,MF63 compound,4509
C085788,MFL combination,4510
D008803,Mianserin,4511
D020748,Mibefradil,4512
D000077551,Micafungin,4513
D008825,Miconazole,4514
C508178,microorganism fermentation extract,4515
D008874,Midazolam,4516
D008879,Midodrine,4517
C059539,midostaurin,4518
C008527,Midrin,4519
D015735,Mifepristone,4520
C090092,migalastat,4521
C045621,miglitol,4522
C059896,miglustat,4523
C022834,miglyol 812,4524
C041502,Migril,4525
C039332,milacemide,4526
C078973,milbemycin oxime,4527
D000078764,Milnacipran,4528
D020105,Milrinone,4529
C039128,miltefosine,4530
C006149,minaprine,4531
C097009,MINE-BOP protocol,4532
C092704,MINE protocol,4533
C099452,"mineral acids, trace elements, water, drug combination",4534
D000451,Mineralocorticoid Receptor Antagonists,4535
D008901,Mineralocorticoids,4536
D008899,Mineral Oil,4537
D008903,Minerals,4538
C098026,MINE regimen,4539
D008911,Minocycline,4540
D008914,Minoxidil,4541
C520025,mirabegron,4542
C506614,mirdametinib,4543
D000078785,Mirtazapine,4544
D008920,Misonidazole,4545
D016595,Misoprostol,4546
C066851,mithramycin A,4547
D016685,Mitomycin,4548
D008937,Mitomycins,4549
C429014,mitoquinone,4550
D008939,Mitotane,4551
C555916,MitoTEMPO,4552
D008942,Mitoxantrone,4553
C001801,mitragynine,4554
C121049,mitragynine pseudoindoxyl,4555
D000077590,Mivacurium,4556
C087969,mivazerol,4557
C017540,mixidine,4558
C076170,mizolastine,4559
C010052,mizoribine,4560
C587715,MJN110,4561
C518174,MK-0524,4562
C570834,MK0626,4563
C006054,MK 142,4564
C548887,MK 2206,4565
C540575,MK2i peptide,4566
C021276,MK 761,4567
C575097,MK-8825,4568
C060893,MK-886,4569
C000711471,ML-265,4570
C070571,ML 7,4571
C056218,ML 9,4572
C550258,MLN 8237,4573
C052012,MMM protocol 2,4574
C502230,"Mn(III) 5,10,15,20-tetrakis(N-methylpyridinium-2-yl)porphyrin",4575
D020912,Moclobemide,4576
D000077408,Modafinil,4577
C058302,moexipril,4578
C054999,mofezolac,4579
C040750,MOF-Strep protocol,4580
C087933,moguisteine,4581
C082430,molgramostim,4582
C477246,Moli1901,4583
D008972,Molindone,4584
C000656703,molnupiravir,4585
D008981,Molsidomine,4586
D000068656,Mometasone Furoate,4587
C517880,monascin,4588
D008985,Monensin,4589
D008996,Monoamine Oxidase Inhibitors,4590
C006429,monobenzone,4591
C008542,monodansylcadaverine,4592
C001173,monoethylglycinexylidide,4593
C091888,"monoisoamyl-2,3-dimercaptosuccinate",4594
C495575,monomethyl auristatin E,4595
C048436,monophosphoryl lipid A,4596
C507582,monotropein,4597
C093875,montelukast,4598
C031926,montirelin,4599
D009012,Mopidamol,4600
C056641,MOPP-ABV protocol,4601
C507380,MOPPEBVCAD protocol,4602
C014553,MOPP protocol,4603
D016293,Moricizine,4604
C008548,morin,4605
C547405,morinidazole,4606
C028889,morphiceptin,4607
D009020,Morphine,4608
C035349,morphine-6-glucuronide,4609
C550436,"morphine, naltrexone combination",4610
C073333,morphocycline,4611
D009025,Morpholines,4612
C488401,morroniside,4613
C057451,morusin,4614
C062720,mosapride,4615
C028045,Motival,4616
C038881,moutan cortex,4617
D009070,Moxalactam,4618
C027837,moxidectin,4619
D000077266,Moxifloxacin,4620
D013948,Moxisylyte,4621
C043482,moxonidine,4622
C065095,MP regimen,4623
C032478,MR 2034,4624
C518484,MRC AML 10 protocol,4625
C000722997,MRI-1867,4626
C523799,MRK 003,4627
C112266,MRZ 2-576,4628
C059136,MS 857,4629
D009075,MSH Release-Inhibiting Hormone,4630
C100716,"MSK-NY-II protocol, modified",4631
C113602,MSX 3 compound,4632
C568376,MT19c compound,4633
C000721091,MTDZ compound,4634
C546861,m-trifluoromethyl-diphenyl diselenide,4635
C502265,"mu-conotoxin KIIIA, Conus kinoshitai",4636
C047825,mulberrofuran G,4637
C420606,mulberroside A,4638
C000718871,multi-kinase inhibitor 108600,4639
C500085,muraglitazar,4640
C464947,mururin A,4641
D018727,Muscarinic Antagonists,4642
D009118,Muscimol,4643
C044361,M-VAC protocol,4644
C072043,MVMF protocol,4645
C432344,MW167,4646
D009173,Mycophenolic Acid,4647
C435023,myelin proteolipid protein (139-151),4648
C530779,Myelophil,4649
C000605992,MYK-461,4650
C040015,myricetin,4651
C008577,myricitrin,4652
D009227,Myristic Acids,4653
C005246,myristicin,4654
C587573,myrrh resin,4655
C468150,myrsinoic acid B,4656
C061545,myrtenal,4657
C534317,myrtenol,4658
C030517,myxothiazol,4659
C000597426,"N-(1,2,3,5,6,7-hexahydro-S-indacen-4-ylcarbamoyl)-4-(2-hydroxy-2-propanyl)-2-furansulfonamide",4660
C531033,"N-(1-(2,3-dimethoxyphenyl)-4-methyl-3-penten-1-yl)-1-(5-bromofurfuryl)-1-piperidyl-4-amine",4661
C576398,"N-(1-(3,4-difluorobenzyl)piperidin-4-yl)-6-(trifluoromethyl)pyridazin-3-amine",4662
C569762,"N-(1-(3-chloro-4-hydroxyphenyl)-3-(1,1-dimethylethyl)-1H-pyrazol-5-yl)-N'-((2-((3-(2-((2-hydroxyethyl)thio)phenyl)-1,2,4-triazolo(4,3-a)pyridin-6-yl)thio)phenyl)methyl)-urea",4663
C569751,"N-(1-(4-(4-methoxybenzyl)-5-phenethyl-4H-1,2,4-triazol-3-yl)-2-(1H-indol-3-yl)ethyl)-2-aminoacetamide",4664
C477185,N-(1-(4-fluoro-3-morpholin-4-ylphenyl)ethyl)-3-(4-fluorophenyl)acrylamide,4665
C000597234,N-(1-(7-fluoro-2-(pyridin-2-yl)quinolin-3-yl)ethyl)-9H-purin-6-amine,4666
C513163,"N-(1-azabicyclo(2.2.2)oct-3-yl)furo(2,3-c)pyridine-5-carboxamide",4667
C515928,"(N-(1-(((cyanoimino)(5-quinolinylamino) methyl) amino)-2,2-dimethylpropyl)-2-(3,4-dimethoxyphenyl)acetamide)",4668
C561056,N-(1-ethylpropyl)-(3-methoxy-5-(2-methoxy-4-trifluoromethoxyphenyl)-6-methyl-pyrazin-2-yl)amine,4669
C557644,"N-(1-methyl-2-oxo-1,2,3,4-tetrahydro-7-quinolyl)-2-((2-methylpyrrolidin-1-yl)methyl)biphenyl-4-carboxamide",4670
C047235,N-(1-methyl-2-phenylethyl)adenosine,4671
C092756,N-(1-methyl-5-indolyl)-N'-(3-methyl-5-isothiazolyl)urea,4672
C502260,"N-(1-methylethyl)-1,1,2-trimethylpropylamine",4673
C024058,N(1)-methylnicotinamide,4674
C058306,"N(1),N(14)-bis(ethyl)homospermine",4675
C497935,"N-((1R,2S)-2-hydroxy-1-hydroxymethyl-2-(2-tridecyl-1-cyclopropenyl)ethyl)octanamide",4676
C107666,N-(2-(1-azabicyclo(3.3.0)octan-5-yl)ethyl)-2-nitroaniline,4677
C545493,"N-(2-(2-(2-aminoethoxy)ethoxy)ethyl)-N-butyl-6-decyl-1,3,5-triazine-2,4-diamine",4678
C562237,"N-(2-(2-(4-(4-(2-hydroxypropyl)piperazin-1-yl)-2-methoxyphenylamino)pyrrolo(2,1-f)(1,2,4)triazin-7-yl)phenyl)-N-methylmethanesulfonamide",4679
C469937,"N(2)-(2-aminocyclohexyl)-N(6)-(3-chlorophenyl)-9-ethyl-9H-purine-2,6-diamine",4680
C550454,"N-(2-(2-methoxy-6H-dipyrido(2,3-a-3,2-e)pyrrolizin-11-yl)ethyl)-2-furamide",4681
C484278,"N2-((2S)-2-(3,5-difluorophenyl)-2-hydroxyethanoyl)-N1-((7S)-5-methyl-6-oxo-6,7-dihydro-5H-dibenzo(b,d)azepin-7-yl)-L-alaninamide",4682
C097963,"N-(2-(3,4-Dichlorphenyl)ethyl)-N,N',N'-trimethyl-1,2-ethandiamin",4683
C524550,"N-(2-(3,5-di-tert-butyl-4-hydroxyphenyl)-4-oxo-thiazolidin-3-yl)-nicotinamide",4684
C560625,N-(2-(3H-indol-3-yl)ethyl)-9-isopropyl-2-(5-methyl-3-pyridyl)purin-6-amine,4685
C090413,N-(2-(4-(2-methoxyphenyl)-1-piperazinyl)ethyl)-N-(2-pyridinyl)cyclohexanecarboxamide,4686
C570404,"N-(2-(4-((3-chloro-4-(3-(trifluoromethyl)phenoxy)phenyl)amino)-5H-pyrrolo(3,2-d)pyrimidin-5-yl)ethyl)-3-hydroxy-3-methylbutanamide",4687
C470655,"N-((2'-(((4,5-dimethyl-3-isoxazolyl)amino)sulfonyl)-4-(2-oxazolyl)(1,1'-biphenyl)-2-yl)methyl)-N,3,3-trimethylbutanamide",4688
C063509,N-(2-(4-bromocinnamylamino)ethyl)-5-isoquinolinesulfonamide,4689
C528863,N-(2-(4-methoxyphenyl)-4-oxothiazolidin-3-yl)nicotinamide,4690
C062737,"N-(2,6-dimethylergoline-8-yl)-2,2-dimethylpropanamide",4691
C559869,"N-(2-(7-(cyclohexylmethyl)-1,6-dihydro-2H-indeno(5,4-b)furan-8-yl)ethyl)acetamide",4692
C485107,"N-(2-acetyl-4,6-dimethylphenyl)-3-(3,4-dimethylisoxazol-5-ylsulfamoyl)thiophene-2-carboxamide",4693
C044388,N-(2-aminoethyl)-5-isoquinolinesulfonamide,4694
C059362,"N-(2-chloro-6-methylergoline-8-yl)-2,2-dimethylpropanamide",4695
C051263,N'-(2-chloroethyl)-N-(2-(methylsulfonyl)ethyl)-N'-nitrosourea,4696
C041148,N-(2-chloroethyl)-N-nitrosoacetamide,4697
C107873,N-(2-chlorophenylpropyl)-1-(3-methoxyphenyl)ethylamine,4698
C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,4699
C475761,N-(2-(diethylamino)ethyl)-2-iodobenzamide,4700
C436740,"N-(2-hydroxy-3-(2-cyano-3-chlorophenoxy)propyl)-1,1-dimethyl-2-(2-nephthyl)ethylamine",4701
C521850,N-(2-hydroxybenzoyl)tyramine,4702
C516322,N'-((2-hydroxyphenyl)carbonothioyl)pyridine-2-carbohydrazide,4703
C482378,N-(2-hydroxypropyl)methacrylamide co-polymer-doxorubicin conjugate,4704
C020174,"N-(2-mercaptoethyl)-1,3-diaminopropane",4705
C561228,"N-(2-methyl-3-(4-(4-(4-(trifluoromethoxy)benzyloxy)piperidin-1-yl)-1,3,5-triazin-2-ylamino)phenyl)acetamide",4706
C462953,"N-(2-methyl-3-hydroxyphenyl)-5,8,11,14-eicosatetraenamide",4707
C481648,"N-(2-methyl-4,5-bis(methylsulfonyl)benzoyl)guanidine",4708
C053177,N-(2-(methylamino)ethyl)-5-isoquinolinesulfonamide,4709
C515439,N-(2-(m-methoxyphenyl)ethyl)-N-ethyl-2-(1-pyrrolidinyl)ethylamine,4710
C558357,"N2,N4-dibenzylquinazoline-2,4-diamine",4711
C515440,N-(2-(o-methoxyphenyl)ethyl)-N-ethyl-2-(1-pyrrolidinyl)ethylamine,4712
C506836,N'-(2-phenylallyl)hydrazine,4713
C515441,N-(2-(p-methoxyphenyl)ethyl)-N-ethyl-2-(1-pyrrolidinyl)ethylamine,4714
C108761,N-(2-propylpentanoyl)urea,4715
C078131,N-(2(R)-2-(hydroxamidocarbonylmethyl)-4-methylpentanoyl)-L-tryptophan methylamide,4716
C472071,"N-(2-thiolethyl)-2-(2-(N'-(2,6-dichlorophenyl)amino) phenyl)acetamide",4717
C108531,"N-(3-(2-dimethylamino)ethoxy-4-methoxyphenyl)-2'-methyl-4'-(5-methyl-1,2,4-oxadiazol-3-yl)-(1,1'-biphenyl)-4-carboxamide",4718
C407002,N-3-(3-(3-methoxy-4-oxazol-5-ylphenyl)ureido)benzylcarbamic acid tetrahydrofuran-3-yl ester,4719
C568953,"N3-(4-(4-morpholinocyclohexyl)phenyl)-1-(pyridin-2-yl)-1H-1,2,4-triazole-3,5-diamine",4720
C521311,N-(3-(4-chlorophenyl)-2-(3-cyanophenyl)-1-methylpropyl)-2-methyl-2-((5-(trifluoromethyl)pyridin-2-yl)oxy)propanamide,4721
C492919,"N-(3,5-bis(trifluoromethyl)phenyl)-5-chloro-2-hydroxybenzamide",4722
C569677,"N-(3-((5-cyano-6-methylpyridin-2-yl)oxy)-2,2,4,4-tetramethylcyclobutyl)imidazo(1,2-a)pyrimidine-3-carboxamide",4723
C000624602,"N-((3,5-difluorophenyl)acetyl)alanyl-2-phenylglycine-1,1-dimethylethyl ester",4724
C104820,N-(3-(aminomethyl)benzyl)acetamidine,4725
C496401,N-((3-(aminomethyl)phenyl)methyl)ethanimidamide,4726
C569674,"N-(3-chloro-4-(bicyclo(2.2.1)hept-5-ene-1,3-dioxo-1H-isoindol-1-yl)phenyl)picolinamide",4727
C582844,"N-(3-chlorophenyl)-2-(4-((2,4-dioxothiazolidin-5-ylidene)methyl)phenoxy)acetamide",4728
C571150,N-(3-chlorophenyl)picolinamide,4729
C415424,"N3-cyclopropyl-7-((4-(1-methylethyl)phenyl)methyl)-7H-pyrrolo(3, 2-f)quinazoline-1,3-diamine",4730
C477659,N-(3-methoxyphenyl)-4-chlorocinnamanilide,4731
C542801,"N-(3-oxo-3-(4-(pyridin-4-yl)piperazin-1-yl)propyl)benzo(c)(1,2,5)thiadiazole-4-sulfonamide",4732
C550670,"N'-((3Z)-1-(1-hexyl)-2-oxo-1,2-dihydro-3H-indol-3-ylidene)benzohydrazide",4733
C480543,N-(4-(1-benzoylpiperidin-4-yl)butyl)-3-(pyridin-3-yl)acrylamide,4734
C561240,N-(4-(2-(2-propylpyridin-4-yl)thiazol-4-yl)phenyl)methanesulfonamide,4735
C539157,N-(4-(2-(4-(3-cyano-5-trifluoromethylphenyl)piperazin-1-yl)ethyl)cyclohexyl)-3-pyridinesulfonic amide,4736
C526614,"N-(4-(2-(8-cyano-1,3a,4,9b-tetrahydro(1)benzopyrano(3,4-c)pyrrol-2(3H)-yl)ethyl)phenyl)acetamide",4737
C435583,N-(4-(2-hydroxy-3-(2-methoxy-1-oxyethylaminobenzene)propoxy))benzaldehyde,4738
C496199,"N-(4-(3-((4-fluorophenyl)hydroxymethyl)-4-hydroxyphenoxy)-3,5-dimethylphenyl) malonamic acid sodium",4739
C497150,"N-(4-(4-(2,3-dichlorophenyl)piperazin-1-yl)but-2-enyl)-4-pyridine-2-ylbenzamide",4740
C545833,"N-(4-(4-(2,3-dichlorophenyl)piperazin-1-yl)butyl)-4-(pyridin-2-yl)benzamide",4741
C518644,N-(4-(4-(3-aminocarbonyl-phenyl)-piperazin-1-yl)-butyl)-4-bromo-benzamide,4742
C045598,"N-(4,4-diphenyl-3-butenyl)nipecotic acid",4743
C583223,"N-((4-(4-methylpiperazin-1-yl)phenyl)methyl)-1,2-oxazole-5-carboxamide",4744
C528911,"N-((4-(5,9-diethoxy-6-oxo-6,8-dihydro-7H-pyrrolo(3,4-g)quinolin-7-yl)-3-methylbenzyl)sulfonyl)-2-(2-methoxyphenyl)acetamide",4745
